1620977546940525056,-0.05238,0.03388,0.03369,0.99938,-0.02612,0.01343,0.01964,-0.00783,-0.01042,0.00652,
1620977547039371008,-0.05249,0.03411,0.03352,0.99937,-0.02631,0.01336,0.01966,-0.00442,-0.01293,0.00525,
1620977547140346880,-0.05262,0.03421,0.03354,0.99937,-0.02642,0.01330,0.01965,-0.00951,-0.00968,0.00388,
1620977547240132096,-0.05259,0.03424,0.03343,0.99937,-0.02639,0.01324,0.01963,-0.01212,-0.00960,0.00408,
1620977547341232896,-0.05259,0.03432,0.03339,0.99937,-0.02650,0.01315,0.01964,-0.00973,-0.01108,0.00384,
1620977547439697152,-0.05262,0.03438,0.03344,0.99937,-0.02658,0.01308,0.01964,-0.01198,-0.00943,0.00296,
1620977547538893056,-0.05254,0.03436,0.03343,0.99937,-0.02658,0.01302,0.01965,-0.01476,-0.00962,0.00290,
1620977547640615936,-0.05251,0.03438,0.03340,0.99937,-0.02664,0.01297,0.01967,-0.01298,-0.01000,0.00193,
1620977547690720000,-0.05206,0.03468,0.03324,0.99937,-0.02665,0.01296,0.01969,-0.01550,-0.00911,0.00179,
1620977547790547968,-0.05221,0.03442,0.03337,0.99937,-0.02670,0.01294,0.01970,-0.01340,-0.00950,0.00113,
1620977547889286912,-0.05229,0.03441,0.03331,0.99936,-0.02674,0.01293,0.01971,-0.01420,-0.00906,0.00074,
1620977547990170880,-0.05267,0.03435,0.03334,0.99937,-0.02672,0.01294,0.01968,-0.01643,-0.00819,0.00139,
1620977548089554944,-0.05279,0.03439,0.03334,0.99937,-0.02674,0.01292,0.01967,-0.01559,-0.00820,0.00116,
1620977548188112128,-0.05236,0.03446,0.03325,0.99936,-0.02680,0.01287,0.01970,-0.01529,-0.00804,0.00049,
1620977548288570880,-0.05232,0.03444,0.03324,0.99936,-0.02684,0.01286,0.01971,-0.01713,-0.00786,-0.00031,
1620977548389136128,-0.05233,0.03439,0.03328,0.99936,-0.02687,0.01285,0.01971,-0.01744,-0.00827,-0.00021,
1620977548490787072,-0.05241,0.03440,0.03319,0.99936,-0.02686,0.01286,0.01971,-0.01683,-0.00793,-0.00186,
1620977548590158080,-0.05246,0.03440,0.03314,0.99936,-0.02688,0.01287,0.01971,-0.01768,-0.00817,-0.00025,
1620977548690191104,-0.05246,0.03432,0.03320,0.99936,-0.02690,0.01289,0.01971,-0.01785,-0.00792,-0.00118,
1620977548738057984,-0.05196,0.03455,0.03303,0.99936,-0.02688,0.01283,0.01973,-0.02053,-0.00802,-0.00166,
1620977548839560960,-0.05234,0.03433,0.03306,0.99936,-0.02692,0.01287,0.01973,-0.01804,-0.00816,-0.00105,
1620977548939358976,-0.05241,0.03429,0.03312,0.99936,-0.02692,0.01290,0.01972,-0.01791,-0.00836,-0.00142,
1620977549038800896,-0.05242,0.03425,0.03305,0.99936,-0.02694,0.01291,0.01973,-0.01810,-0.00864,-0.00052,
1620977549140211968,-0.05244,0.03418,0.03311,0.99936,-0.02695,0.01293,0.01974,-0.01838,-0.00892,-0.00099,
1620977549239367936,-0.05244,0.03416,0.03303,0.99936,-0.02694,0.01295,0.01974,-0.01838,-0.00893,-0.00157,
1620977549339792896,-0.05246,0.03409,0.03301,0.99936,-0.02695,0.01296,0.01974,-0.01869,-0.00921,-0.00045,
1620977549439021056,-0.05254,0.03405,0.03302,0.99936,-0.02696,0.01298,0.01973,-0.01965,-0.00924,-0.00164,
1620977549540366848,-0.05257,0.03400,0.03297,0.99936,-0.02696,0.01301,0.01974,-0.01937,-0.00943,-0.00189,
1620977549640853760,-0.05253,0.03394,0.03296,0.99936,-0.02697,0.01302,0.01975,-0.01886,-0.00948,-0.00185,
1620977549739383040,-0.05245,0.03394,0.03288,0.99936,-0.02696,0.01302,0.01975,-0.01930,-0.00955,-0.00191,
1620977549789628928,-0.05201,0.03413,0.03278,0.99936,-0.02694,0.01298,0.01977,-0.02311,-0.01024,-0.00183,
1620977549891549184,-0.05247,0.03389,0.03287,0.99936,-0.02697,0.01306,0.01976,-0.01929,-0.01019,-0.00116,
1620977549991532032,-0.05257,0.03381,0.03292,0.99936,-0.02699,0.01306,0.01974,-0.01988,-0.01074,-0.00045,
1620977550089524992,-0.05258,0.03375,0.03297,0.99936,-0.02699,0.01307,0.01975,-0.01966,-0.01114,-0.00090,
1620977550188646912,-0.05269,0.03373,0.03297,0.99935,-0.02699,0.01311,0.01974,-0.02029,-0.01118,-0.00173,
1620977550291224832,-0.05288,0.03371,0.03292,0.99936,-0.02699,0.01313,0.01972,-0.01988,-0.01146,-0.00215,
1620977550388387072,-0.05286,0.03370,0.03283,0.99936,-0.02699,0.01312,0.01961,-0.02078,-0.01172,-0.00264,
1620977550490595072,-0.05271,0.03377,0.03265,0.99935,-0.02704,0.01305,0.01981,-0.02149,-0.00999,-0.00277,
1620977550589786112,-0.05257,0.03371,0.03275,0.99935,-0.02716,0.01294,0.01973,-0.01890,-0.01372,0.00065,
1620977550690051072,-0.05279,0.03383,0.03280,0.99936,-0.02713,0.01287,0.01966,-0.02168,-0.00955,-0.00558,
1620977550790400000,-0.05285,0.03405,0.03235,0.99935,-0.02714,0.01294,0.01973,-0.01719,-0.00790,-0.00131,
1620977550839318016,-0.05263,0.03425,0.03216,0.99935,-0.02714,0.01308,0.01971,-0.02414,-0.00640,-0.00362,
1620977550940679168,-0.05314,0.03419,0.03198,0.99935,-0.02718,0.01313,0.01961,-0.02071,-0.00441,-0.00070,
1620977551039055104,-0.05319,0.03418,0.03202,0.99935,-0.02712,0.01298,0.01966,-0.02203,-0.00523,0.00007,
1620977551139975936,-0.05364,0.03463,0.03137,0.99934,-0.02745,0.01310,0.01964,-0.02482,0.00156,-0.01329,
1620977551239232000,-0.05390,0.03483,0.03079,0.99935,-0.02725,0.01318,0.01956,-0.01851,0.00071,0.00159,
1620977551341227008,-0.05422,0.03473,0.03102,0.99935,-0.02721,0.01331,0.01941,-0.02172,0.00085,-0.00415,
1620977551441641216,-0.05505,0.03563,0.02977,0.99934,-0.02769,0.01381,0.01928,-0.03148,0.01883,-0.02259,
1620977551539652096,-0.05467,0.03566,0.02840,0.99937,-0.02708,0.01373,0.01843,-0.02891,0.01491,0.00235,
1620977551639059968,-0.05346,0.03419,0.02886,0.99944,-0.02590,0.01409,0.01580,-0.01859,0.00759,0.00258,
1620977551740901888,-0.05430,0.03288,0.02845,0.99956,-0.02198,0.01497,0.01322,-0.02931,0.00824,0.00348,
1620977551789167872,-0.05326,0.03008,0.03018,0.99967,-0.01792,0.01450,0.01111,-0.02882,-0.00717,0.02634,
1620977551889078016,-0.05267,0.02469,0.03183,0.99983,-0.01110,0.01442,0.00301,-0.01102,-0.03802,0.00649,
1620977551990564096,-0.05290,0.01471,0.03171,0.99980,-0.01004,0.01399,-0.01053,-0.00645,-0.09220,0.01741,
1620977552089596928,-0.05391,0.00053,0.03705,0.99951,-0.01041,0.00962,-0.02778,-0.00487,-0.12651,0.08381,
1620977552190800896,-0.05468,-0.01747,0.05049,0.99853,-0.02551,0.00040,-0.04784,-0.01370,-0.12298,0.14356,
1620977552289562880,-0.05602,-0.03197,0.06645,0.99578,-0.06269,-0.00823,-0.06650,-0.02846,-0.08546,0.16463,
1620977552389632000,-0.05745,-0.04273,0.08518,0.99312,-0.07902,-0.01161,-0.08560,-0.04577,-0.05305,0.19955,
1620977552490300928,-0.05965,-0.05002,0.10666,0.99283,-0.05869,-0.01190,-0.10348,-0.07714,-0.01570,0.22161,
1620977552590384128,-0.06204,-0.05488,0.12625,0.99251,-0.02938,-0.00343,-0.11849,-0.06116,0.01031,0.20972,
1620977552688323072,-0.06016,-0.05762,0.14891,0.99090,-0.01873,0.03132,-0.12955,-0.02068,0.01067,0.26892,
1620977552740986112,-0.05600,-0.05946,0.16316,0.98990,-0.01677,0.04462,-0.13354,0.00738,0.00442,0.32591,
1620977552839660032,-0.04748,-0.06321,0.19888,0.98875,-0.02147,0.05281,-0.13832,0.09027,-0.01274,0.42415,
1620977552941148160,-0.03047,-0.06965,0.24357,0.98821,-0.03008,0.05364,-0.14019,0.19007,-0.02732,0.49047,
1620977553040621056,-0.00716,-0.07375,0.29323,0.98936,-0.03234,0.03535,-0.13735,0.23047,-0.02492,0.54898,
1620977553143356928,0.02112,-0.08087,0.34879,0.99130,-0.02524,-0.00015,-0.12915,0.26829,-0.01406,0.58497,
1620977553239751168,0.05030,-0.08076,0.40685,0.99289,-0.02422,-0.00719,-0.11636,0.27793,0.00333,0.62689,
1620977553341076992,0.08005,-0.08093,0.47448,0.99499,-0.01312,-0.00706,-0.09882,0.25226,-0.00154,0.68513,
1620977553440378880,0.10532,-0.07883,0.54590,0.99693,-0.00069,-0.00390,-0.07820,0.23453,-0.00269,0.73190,
1620977553540174848,0.13006,-0.07623,0.62168,0.99847,-0.00031,0.00146,-0.05520,0.21860,-0.01488,0.76992,
1620977553640680192,0.15257,-0.07365,0.69980,0.99948,-0.00462,0.00494,-0.03167,0.20815,-0.03332,0.78657,
1620977553739609088,0.17197,-0.07071,0.77433,0.99989,-0.01041,0.00625,-0.00896,0.19466,-0.04342,0.72357,
1620977553790516992,0.18032,-0.06727,0.80787,0.99989,-0.01331,0.00671,0.00235,0.18761,-0.04758,0.64244,
1620977553890114048,0.19434,-0.06928,0.85739,0.99960,-0.01419,0.00727,0.02319,0.17540,-0.06783,0.45165,
1620977553988187136,0.20777,-0.07413,0.89105,0.99902,-0.01417,0.01101,0.04053,0.16619,-0.08412,0.27684,
1620977554089997056,0.21804,-0.08291,0.90813,0.99822,-0.01979,0.01276,0.05471,0.14779,-0.09446,0.13352,
1620977554189920000,0.22473,-0.09628,0.92028,0.99747,-0.03113,0.00087,0.06391,0.10762,-0.10472,0.07324,
1620977554290749952,0.22713,-0.11289,0.92481,0.99693,-0.03672,-0.01244,0.06800,0.07438,-0.11545,0.00789,
1620977554388158208,0.22676,-0.13065,0.92482,0.99695,-0.03817,-0.00692,0.06766,0.04142,-0.10723,-0.07221,
1620977554490396928,0.22157,-0.14760,0.91812,0.99682,-0.04697,0.01066,0.06353,-0.00204,-0.08389,-0.13321,
1620977554588471040,0.21668,-0.15822,0.90858,0.99683,-0.05264,0.01725,0.05704,-0.03343,-0.05662,-0.15595,
1620977554691059200,0.20445,-0.16858,0.89426,0.99778,-0.04404,0.01507,0.04755,-0.05801,-0.02929,-0.17169,
1620977554740549120,0.19601,-0.17351,0.88936,0.99829,-0.03778,0.01488,0.04214,-0.07278,-0.01698,-0.16343,
1620977554840275968,0.18501,-0.17404,0.87554,0.99923,-0.01880,0.01691,0.03013,-0.07793,-0.01150,-0.13171,
1620977554944317184,0.17034,-0.17527,0.86339,0.99958,0.00755,0.02148,0.01796,-0.08695,-0.01944,-0.11288,
1620977555040864000,0.15808,-0.17651,0.85545,0.99962,0.01105,0.02364,0.00940,-0.09066,-0.03151,-0.10891,
1620977555140357120,0.14341,-0.18077,0.85027,0.99974,0.00463,0.02227,0.00262,-0.09278,-0.06893,-0.10240,
1620977555240790016,0.13040,-0.18987,0.84074,0.99978,0.00326,0.02089,-0.00156,-0.09127,-0.11054,-0.10050,
1620977555340338944,0.11510,-0.20038,0.83346,0.99976,0.00255,0.02154,-0.00364,-0.09326,-0.13038,-0.09138,
1620977555438117888,0.10373,-0.21202,0.81916,0.99960,0.00025,0.02824,-0.00202,-0.08206,-0.15016,-0.20975,
1620977555540193024,0.09426,-0.22895,0.79208,0.99925,-0.00148,0.03867,0.00203,-0.07294,-0.16914,-0.34286,
1620977555639721984,0.08402,-0.24591,0.75553,0.99920,-0.00461,0.03923,0.00598,-0.05293,-0.18451,-0.39636,
1620977555739815936,0.07681,-0.26517,0.71373,0.99916,-0.00397,0.03965,0.00917,-0.01351,-0.19920,-0.38464,
1620977555789963008,0.07403,-0.27449,0.69453,0.99909,-0.00339,0.04110,0.01067,0.00330,-0.20136,-0.36754,
1620977555887828992,0.07251,-0.29546,0.66089,0.99904,-0.00446,0.04178,0.01275,0.03853,-0.20839,-0.31853,
1620977555989692928,0.07253,-0.31919,0.62845,0.99915,-0.00805,0.03809,0.01346,0.06890,-0.21608,-0.28100,
1620977556097037056,0.07633,-0.34371,0.59771,0.99926,-0.01102,0.03485,0.01240,0.09706,-0.21837,-0.25120,
1620977556189699840,0.08224,-0.36564,0.57309,0.99934,-0.01148,0.03289,0.01041,0.11458,-0.21744,-0.23300,
1620977556290575872,0.09131,-0.38727,0.54935,0.99940,-0.01440,0.03013,0.00871,0.13041,-0.20771,-0.21374,
1620977556389598976,0.10200,-0.40775,0.52937,0.99945,-0.01753,0.02730,0.00748,0.14245,-0.19603,-0.18971,
1620977556489607936,0.11386,-0.42842,0.50545,0.99948,-0.01992,0.02426,0.00725,0.14690,-0.18318,-0.17708,
1620977556589236992,0.12637,-0.44561,0.48503,0.99948,-0.02142,0.02281,0.00758,0.15066,-0.16097,-0.15995,
1620977556688791040,0.14202,-0.46257,0.46793,0.99951,-0.02251,0.02026,0.00820,0.14988,-0.14142,-0.14428,
1620977556739067136,0.14742,-0.46780,0.46081,0.99951,-0.02326,0.01919,0.00835,0.14690,-0.12422,-0.13488,
1620977556838332928,0.15954,-0.47904,0.44420,0.99950,-0.02532,0.01700,0.00834,0.13898,-0.09373,-0.12208,
1620977556940103936,0.17127,-0.48748,0.43309,0.99953,-0.02693,0.01200,0.00865,0.12243,-0.06250,-0.10457,
1620977557039410944,0.18303,-0.49503,0.42008,0.99961,-0.02541,0.00721,0.00953,0.10624,-0.04119,-0.09461,
1620977557137851904,0.19073,-0.49818,0.41023,0.99965,-0.02212,0.00947,0.01077,0.08553,-0.01719,-0.08118,
1620977557238059008,0.19436,-0.49764,0.39962,0.99971,-0.01952,-0.00433,0.01369,0.02725,0.01028,-0.08126,
1620977557340083968,0.19217,-0.49541,0.39137,0.99943,-0.02370,-0.01690,0.01707,-0.01262,0.03645,-0.06696,
1620977557441296128,0.18792,-0.49140,0.38437,0.99934,-0.02865,-0.00977,0.02012,-0.06365,0.06448,0.00473,
1620977557539980032,0.18002,-0.48118,0.39177,0.99932,-0.02987,-0.00154,0.02152,-0.10451,0.10036,0.11534,
1620977557640711168,0.16773,-0.46896,0.40834,0.99934,-0.02849,0.00889,0.02079,-0.12184,0.13064,0.23766,
1620977557739429888,0.15423,-0.45659,0.43428,0.99960,-0.01391,0.01716,0.01760,-0.12707,0.13890,0.34791,
1620977557791710976,0.14668,-0.44664,0.45085,0.99967,-0.00728,0.01957,0.01520,-0.12498,0.14735,0.40208,
1620977557890315008,0.13586,-0.42875,0.49665,0.99969,-0.00797,0.02134,0.00983,-0.11018,0.15550,0.50273,
1620977557989346048,0.12596,-0.41497,0.54853,0.99971,-0.01414,0.01922,0.00343,-0.09893,0.14617,0.57455,
1620977558090336000,0.11462,-0.40336,0.60510,0.99973,-0.01674,0.01572,-0.00387,-0.09765,0.13664,0.55621,
1620977558189421824,0.10427,-0.39134,0.65586,0.99972,-0.01750,0.01266,-0.01000,-0.10010,0.13739,0.53842,
1620977558288110080,0.09110,-0.37747,0.71115,0.99964,-0.01842,0.01238,-0.01499,-0.10339,0.15056,0.55657,
1620977558387625984,0.07981,-0.36295,0.77058,0.99964,-0.01303,0.01458,-0.01841,-0.10380,0.13753,0.60375,
1620977558488944128,0.06736,-0.34973,0.83045,0.99951,0.00605,0.02279,-0.02053,-0.08819,0.11673,0.56259,
1620977558590547968,0.05880,-0.33927,0.87880,0.99911,0.01050,0.03620,-0.01876,-0.07018,0.10102,0.43608,
1620977558688219904,0.05208,-0.33249,0.91749,0.99921,0.00286,0.03655,-0.01538,-0.05577,0.06652,0.35118,
1620977558790523136,0.04587,-0.32982,0.95288,0.99950,-0.00128,0.02889,-0.01247,-0.03480,0.03835,0.29961,
1620977558839016960,0.04313,-0.32733,0.96871,0.99958,-0.00585,0.02595,-0.01107,-0.02502,0.03873,0.27759,
1620977558940124928,0.03964,-0.32632,0.99366,0.99952,-0.01906,0.02289,-0.00885,-0.01304,0.03472,0.22819,
1620977559039382016,0.03687,-0.32350,1.01414,0.99954,-0.02241,0.01887,-0.00802,-0.01125,0.03471,0.18959,
1620977559138715904,0.03380,-0.32178,1.03713,0.99972,-0.01644,0.01479,-0.00870,-0.01403,0.03787,0.18446,
1620977559239964928,0.03123,-0.31611,1.05438,0.99978,-0.01125,0.01445,-0.01054,-0.01259,0.05084,0.17783,
1620977559339894016,0.02873,-0.31217,1.07489,0.99975,-0.00522,0.01759,-0.01294,-0.01000,0.03424,0.19790,
1620977559438572032,0.02696,-0.31062,1.09545,0.99955,0.00651,0.02444,-0.01602,0.00496,0.01186,0.19415,
1620977559540230912,0.02640,-0.31348,1.11697,0.99927,0.00730,0.03269,-0.01858,0.02279,-0.01592,0.17876,
1620977559639468800,0.02562,-0.32017,1.13618,0.99921,0.00280,0.03327,-0.02143,0.04017,-0.05552,0.18161,
1620977559690648064,0.02664,-0.32438,1.14177,0.99929,0.00220,0.02968,-0.02293,0.04711,-0.07570,0.18419,
1620977559788916992,0.02921,-0.33464,1.15987,0.99945,0.00183,0.02100,-0.02567,0.05780,-0.10218,0.20743,
1620977559890381056,0.03240,-0.34843,1.18298,0.99947,-0.00438,0.01715,-0.02739,0.06373,-0.11369,0.22178,
1620977559988957952,0.03445,-0.36405,1.20218,0.99919,-0.02477,0.01586,-0.02730,0.05562,-0.09660,0.20349,
1620977560091090944,0.03605,-0.37277,1.22166,0.99804,-0.05592,0.00997,-0.02643,0.03918,-0.03814,0.18968,
1620977560188407040,0.03457,-0.38013,1.23684,0.99699,-0.07300,0.00363,-0.02589,0.01700,0.01490,0.17492,
1620977560289645056,0.03244,-0.37968,1.25026,0.99804,-0.05683,0.00162,-0.02613,-0.00852,0.06799,0.14396,
1620977560388848896,0.02857,-0.37186,1.25935,0.99913,-0.03226,0.00455,-0.02598,-0.03459,0.13179,0.07371,
1620977560491232000,0.02393,-0.35867,1.26405,0.99934,-0.02483,0.01003,-0.02454,-0.05081,0.17210,0.02676,
1620977560589385984,0.01626,-0.34224,1.26783,0.99945,-0.02003,0.01227,-0.02333,-0.06691,0.18142,0.00928,
1620977560688534016,0.00757,-0.32409,1.26533,0.99958,-0.01167,0.01407,-0.02231,-0.07136,0.18332,-0.00937,
1620977560740529920,0.00166,-0.31461,1.26757,0.99959,-0.00964,0.01564,-0.02187,-0.07340,0.18494,-0.00817,
1620977560839612928,-0.00751,-0.29860,1.26801,0.99958,-0.00992,0.01773,-0.02075,-0.07587,0.17123,-0.03368,
1620977560938298112,-0.02005,-0.28588,1.25478,0.99967,0.00304,0.01922,-0.01687,-0.08144,0.11570,-0.21792,
1620977561040073984,-0.02887,-0.27654,1.22193,0.99928,0.02429,0.02738,-0.01032,-0.07197,0.07560,-0.39501,
1620977561139656192,-0.04040,-0.27108,1.17799,0.99915,0.02314,0.03385,-0.00505,-0.05440,0.02856,-0.45685,
1620977561239566080,-0.04779,-0.27340,1.13494,0.99921,0.01653,0.03612,-0.00208,-0.02079,-0.04371,-0.43026,
1620977561339798016,-0.05213,-0.27994,1.09847,0.99926,0.01622,0.03472,-0.00269,0.01612,-0.10676,-0.36406,
1620977561440676096,-0.05438,-0.29164,1.07134,0.99933,0.01311,0.03364,-0.00559,0.05015,-0.15280,-0.29562,
1620977561541879040,-0.04900,-0.31041,1.04395,0.99940,0.00704,0.03267,-0.00890,0.08157,-0.19666,-0.24850,
1620977561638842112,-0.04188,-0.33451,1.02563,0.99947,0.00166,0.02998,-0.01246,0.10362,-0.23563,-0.21479,
1620977561740043008,-0.03205,-0.36336,1.00077,0.99953,-0.00411,0.02623,-0.01531,0.12084,-0.26246,-0.21309,
1620977561788326912,-0.02714,-0.37722,0.98928,0.99953,-0.00652,0.02499,-0.01635,0.12633,-0.27118,-0.20948,
1620977561890191104,-0.01623,-0.40912,0.96490,0.99955,-0.01079,0.02194,-0.01732,0.13211,-0.28204,-0.20829,
